video_id,frame_key,eye_side,eye_visibility,path_to_dataset,eye_bbox_face,frame_index,eye_side_norm,eye_order
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_577_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_577_face00.jpg,"81,124,197,199",577,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_577_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_577_face00.jpg,"230,136,334,205",577,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_578_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_578_face00.jpg,"87,125,203,199",578,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_578_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_578_face00.jpg,"236,142,337,210",578,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_579_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_579_face00.jpg,"85,118,201,193",579,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_579_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_579_face00.jpg,"234,140,335,210",579,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_580_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_580_face00.jpg,"84,125,200,199",580,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_580_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_580_face00.jpg,"233,145,335,215",580,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_581_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_581_face00.jpg,"81,122,197,197",581,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_581_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_581_face00.jpg,"230,139,334,210",581,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_582_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_582_face00.jpg,"81,121,197,196",582,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_582_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_582_face00.jpg,"231,137,336,208",582,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_583_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_583_face00.jpg,"78,119,194,193",583,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_583_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_583_face00.jpg,"227,132,331,202",583,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_584_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_584_face00.jpg,"83,121,197,193",584,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_584_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_584_face00.jpg,"230,136,332,204",584,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_585_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_585_face00.jpg,"85,119,201,194",585,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_585_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_585_face00.jpg,"235,141,334,211",585,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_586_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_586_face00.jpg,"85,121,201,195",586,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_586_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_586_face00.jpg,"234,143,335,212",586,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_587_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_587_face00.jpg,"82,125,198,199",587,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_587_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_587_face00.jpg,"231,139,336,209",587,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_588_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_588_face00.jpg,"81,125,197,199",588,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_588_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_588_face00.jpg,"230,140,334,210",588,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_589_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_589_face00.jpg,"70,126,187,200",589,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_589_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_589_face00.jpg,"221,135,326,205",589,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_590_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_590_face00.jpg,"74,127,190,201",590,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_590_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_590_face00.jpg,"223,136,328,205",590,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_591_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_591_face00.jpg,"83,127,200,201",591,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_591_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_591_face00.jpg,"233,142,335,210",591,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_592_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_592_face00.jpg,"84,122,201,197",592,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_592_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_592_face00.jpg,"234,142,336,211",592,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_593_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_593_face00.jpg,"84,127,201,201",593,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_593_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_593_face00.jpg,"235,147,337,217",593,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_594_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_594_face00.jpg,"79,127,196,202",594,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_594_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_594_face00.jpg,"229,138,334,208",594,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_595_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_595_face00.jpg,"81,128,197,203",595,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_595_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_595_face00.jpg,"230,138,334,207",595,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_596_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_596_face00.jpg,"85,117,201,191",596,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_596_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_596_face00.jpg,"234,138,334,207",596,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_597_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_597_face00.jpg,"87,119,204,193",597,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_597_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_597_face00.jpg,"238,141,336,211",597,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_598_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_598_face00.jpg,"83,125,200,200",598,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_598_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_598_face00.jpg,"233,141,337,212",598,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_599_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_599_face00.jpg,"83,128,200,203",599,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_599_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_599_face00.jpg,"232,141,336,211",599,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_600_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_600_face00.jpg,"80,121,197,195",600,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_600_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_600_face00.jpg,"231,136,335,206",600,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_601_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_601_face00.jpg,"82,126,199,201",601,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_601_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_601_face00.jpg,"232,143,337,214",601,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_602_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_602_face00.jpg,"90,122,207,197",602,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_602_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_602_face00.jpg,"240,150,336,221",602,right,1
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_603_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_603_face00.jpg,"91,123,207,198",603,left,0
8_gaze_p_ew2_ebc_frame_wise_combined_01,frame_603_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/8_gaze_p_ew2_ebc_frame_wise_combined_01/frame_603_face00.jpg,"240,149,338,219",603,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_1_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_1_face00.jpg,"99,132,184,190",1,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_1_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_1_face00.jpg,"208,120,278,166",1,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_2_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_2_face00.jpg,"107,135,188,190",2,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_2_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_2_face00.jpg,"213,127,278,170",2,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_3_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_3_face00.jpg,"96,121,189,182",3,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_3_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_3_face00.jpg,"216,116,292,167",3,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_4_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_4_face00.jpg,"104,120,193,178",4,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_4_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_4_face00.jpg,"219,115,293,164",4,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_5_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_5_face00.jpg,"98,143,183,203",5,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_5_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_5_face00.jpg,"207,123,276,172",5,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_6_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_6_face00.jpg,"111,151,189,207",6,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_6_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_6_face00.jpg,"212,131,274,176",6,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_7_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_7_face00.jpg,"99,129,188,192",7,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_7_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_7_face00.jpg,"215,110,288,161",7,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_8_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_8_face00.jpg,"86,120,186,190",8,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_8_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_8_face00.jpg,"216,100,306,160",8,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_9_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_9_face00.jpg,"86,118,186,189",9,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_9_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_9_face00.jpg,"215,98,304,158",9,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_10_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_10_face00.jpg,"110,162,183,218",10,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_10_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_10_face00.jpg,"203,128,260,174",10,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_11_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_11_face00.jpg,"97,137,182,201",11,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_11_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_11_face00.jpg,"208,108,280,162",11,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_12_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_12_face00.jpg,"103,147,184,208",12,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_12_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_12_face00.jpg,"208,117,273,167",12,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_13_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_13_face00.jpg,"94,135,184,200",13,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_13_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_13_face00.jpg,"211,108,289,164",13,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_14_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_14_face00.jpg,"103,141,187,203",14,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_14_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_14_face00.jpg,"211,118,280,168",14,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_15_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_15_face00.jpg,"104,136,189,197",15,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_15_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_15_face00.jpg,"214,118,283,166",15,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_16_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_16_face00.jpg,"91,141,180,205",16,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_16_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_16_face00.jpg,"206,119,282,173",16,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_17_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_17_face00.jpg,"91,127,188,194",17,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_17_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_17_face00.jpg,"215,113,299,169",17,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_18_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_18_face00.jpg,"88,114,189,182",18,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_18_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_18_face00.jpg,"219,104,304,160",18,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_19_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_19_face00.jpg,"94,137,183,199",19,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_19_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_19_face00.jpg,"210,120,287,172",19,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_20_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_20_face00.jpg,"87,127,184,193",20,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_20_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_20_face00.jpg,"212,111,296,168",20,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_21_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_21_face00.jpg,"91,132,184,196",21,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_21_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_21_face00.jpg,"210,116,291,170",21,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_22_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_22_face00.jpg,"84,127,180,195",22,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_22_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_22_face00.jpg,"208,106,290,163",22,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_23_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_23_face00.jpg,"90,135,180,198",23,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_23_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_23_face00.jpg,"207,112,284,165",23,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_24_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_24_face00.jpg,"92,125,186,189",24,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_24_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_24_face00.jpg,"214,107,294,162",24,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_25_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_25_face00.jpg,"88,130,180,196",25,left,0
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_25_face00,right,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_25_face00.jpg,"207,107,287,163",25,right,1
perclos_valid_drowsy_15_26_4658573554_clip_clip_2,frame_26_face00,left,True,/inwdata2a/sudhanshu/landmarks_only_training/inference_pipeline/face-crops/perclos_valid_drowsy_15_26_4658573554_clip_clip_2/frame_26_face00.jpg,"92,128,180,191",26,left,0
